ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
53774447,286106114,2025-10-08 03:45:29+05:30,,0,0,123456,286106114,3,0.05,3979.72,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774448,286106115,2025-10-08 03:45:32+05:30,,1,0,123456,286106115,3,0.05,3979.53,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53774449,286106116,2025-10-08 03:45:35+05:30,,1,0,123456,286106116,3,0.05,3979.85,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53774453,286106120,2025-10-08 03:45:38+05:30,,0,0,123456,286106120,3,0.05,47.709,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774460,286106127,2025-10-08 03:45:40+05:30,,0,0,123456,286106127,3,0.05,47.706,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53774461,286106128,2025-10-08 03:45:43+05:30,,0,0,123456,286106128,3,0.05,47.711,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53774467,286106134,2025-10-08 03:45:45+05:30,,0,0,123456,286106134,3,0.05,24836.17,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774476,286106144,2025-10-08 03:45:48+05:30,,0,0,123456,286106144,3,0.05,24836.47,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53774478,286106146,2025-10-08 03:45:50+05:30,,0,0,123456,286106146,3,0.05,24835.97,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53774580,286106249,2025-10-08 03:46:53+05:30,,0,0,123456,286106249,3,0.05,3981.42,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774590,286106259,2025-10-08 03:46:56+05:30,,0,0,123456,286106259,3,0.05,47.733,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774595,286106264,2025-10-08 03:47:00+05:30,,0,0,123456,286106264,3,0.05,24831.47,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774603,286106273,2025-10-08 03:47:02+05:30,,1,0,123456,286106273,3,0.05,24831.4,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53774607,286106277,2025-10-08 03:47:04+05:30,,1,0,123456,286106277,3,0.05,24831.07,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53774655,286106327,2025-10-08 03:48:07+05:30,,0,0,123456,286106327,3,0.05,3981.07,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774659,286106331,2025-10-08 03:48:10+05:30,,0,0,123456,286106331,3,0.05,47.715,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774664,286106336,2025-10-08 03:48:13+05:30,,0,0,123456,286106336,3,0.05,47.715,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53774665,286106337,2025-10-08 03:48:15+05:30,,0,0,123456,286106337,3,0.05,47.715,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53774667,286106340,2025-10-08 03:48:18+05:30,,0,0,123456,286106340,3,0.05,24829.77,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774668,286106341,2025-10-08 03:48:20+05:30,,1,0,123456,286106341,3,0.05,24827.92,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53774671,286106344,2025-10-08 03:48:23+05:30,,1,0,123456,286106344,3,0.05,24827.17,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53774698,286106372,2025-10-08 03:49:27+05:30,,0,0,123456,286106372,3,0.05,3981.13,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774701,286106375,2025-10-08 03:49:30+05:30,,0,0,123456,286106375,3,0.05,47.731,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774703,286106377,2025-10-08 03:49:34+05:30,,0,0,123456,286106377,3,0.05,24835.32,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774705,286106379,2025-10-08 03:49:37+05:30,,0,0,123456,286106379,3,0.05,24835.25,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53774706,286106381,2025-10-08 03:49:39+05:30,,0,0,123456,286106381,3,0.05,24835.75,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53774767,286106448,2025-10-08 03:50:44+05:30,,0,0,123456,286106448,3,0.05,3980.27,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774769,286106450,2025-10-08 03:50:47+05:30,,1,0,123456,286106450,3,0.05,3980.11,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53774778,286106459,2025-10-08 03:50:49+05:30,,1,0,123456,286106459,3,0.05,3979.56,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53774780,286106461,2025-10-08 03:50:52+05:30,,0,0,123456,286106461,3,0.05,47.707,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774781,286106462,2025-10-08 03:50:55+05:30,,1,0,123456,286106462,3,0.05,47.679,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53774782,286106463,2025-10-08 03:50:57+05:30,,1,0,123456,286106463,3,0.05,47.678,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53774791,286106471,2025-10-08 03:51:00+05:30,,0,0,123456,286106471,3,0.05,24829.47,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774809,286106490,2025-10-08 03:51:02+05:30,,1,0,123456,286106490,3,0.05,24827.27,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53774812,286106493,2025-10-08 03:51:05+05:30,,1,0,123456,286106493,3,0.05,24826.9,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53774868,286106552,2025-10-08 03:52:06+05:30,,1,1,0,286106114,0,0.05,3980.23,0.0,0.0,2.55,0.0,XAUUSD.s,,
53774869,286106555,2025-10-08 03:52:06+05:30,,1,1,0,286106120,0,0.05,47.703,0.0,0.0,-0.3,0.0,XAGUSD.s,,
53774870,286106580,2025-10-08 03:52:06+05:30,,0,1,0,286106459,0,0.05,3980.41,0.0,0.0,-4.25,0.0,XAUUSD.s,,
53774871,286106550,2025-10-08 03:52:06+05:30,,1,1,0,286105674,0,0.05,3980.23,0.0,0.0,-0.25,0.0,XAUUSD.s,,
53774872,286106559,2025-10-08 03:52:06+05:30,,1,1,0,286106144,0,0.05,24826.07,0.0,0.0,-5.2,0.0,NAS100.s,,
53774873,286106585,2025-10-08 03:52:06+05:30,,0,1,0,286106490,0,0.05,24828.17,0.0,0.0,-0.45,0.0,NAS100.s,,
53774874,286106554,2025-10-08 03:52:06+05:30,,0,1,0,286106116,0,0.05,3980.41,0.0,0.0,-2.8,0.0,XAUUSD.s,,
53774875,286106553,2025-10-08 03:52:06+05:30,,0,1,0,286106115,0,0.05,3980.41,0.0,0.0,-4.4,0.0,XAUUSD.s,,
53774876,286106570,2025-10-08 03:52:06+05:30,,1,1,0,286106340,0,0.05,24826.07,0.0,0.0,-1.85,0.0,NAS100.s,,
53774877,286106571,2025-10-08 03:52:06+05:30,,0,1,0,286106341,0,0.05,24828.17,0.0,0.0,-0.13,0.0,NAS100.s,,
53774878,286106583,2025-10-08 03:52:06+05:30,,0,1,0,286106463,0,0.05,47.728,0.0,0.0,-2.5,0.0,XAGUSD.s,,
53774879,286106568,2025-10-08 03:52:06+05:30,,1,1,0,286106336,0,0.05,47.703,0.0,0.0,-0.6,0.0,XAGUSD.s,,
53774880,286106572,2025-10-08 03:52:06+05:30,,0,1,0,286106344,0,0.05,24828.17,0.0,0.0,-0.5,0.0,NAS100.s,,
53774881,286106566,2025-10-08 03:52:06+05:30,,1,1,0,286106327,0,0.05,3980.23,0.0,0.0,-4.2,0.0,XAUUSD.s,,
53774882,286106573,2025-10-08 03:52:06+05:30,,1,1,0,286106372,0,0.05,3980.23,0.0,0.0,-4.5,0.0,XAUUSD.s,,
53774883,286106564,2025-10-08 03:52:06+05:30,,0,1,0,286106273,0,0.05,24828.17,0.0,0.0,1.62,0.0,NAS100.s,,
53774884,286106557,2025-10-08 03:52:06+05:30,,1,1,0,286106128,0,0.05,47.703,0.0,0.0,-0.4,0.0,XAGUSD.s,,
53774885,286106562,2025-10-08 03:52:06+05:30,,1,1,0,286106259,0,0.05,47.703,0.0,0.0,-1.5,0.0,XAGUSD.s,,
53774886,286106563,2025-10-08 03:52:06+05:30,,1,1,0,286106264,0,0.05,24826.07,0.0,0.0,-2.7,0.0,NAS100.s,,
53774887,286106574,2025-10-08 03:52:06+05:30,,1,1,0,286106375,0,0.05,47.703,0.0,0.0,-1.4,0.0,XAGUSD.s,,
53774888,286106567,2025-10-08 03:52:06+05:30,,1,1,0,286106331,0,0.05,47.703,0.0,0.0,-0.6,0.0,XAGUSD.s,,
53774889,286106561,2025-10-08 03:52:06+05:30,,1,1,0,286106249,0,0.05,3980.23,0.0,0.0,-5.95,0.0,XAUUSD.s,,
53774890,286106577,2025-10-08 03:52:06+05:30,,1,1,0,286106381,0,0.05,24826.07,0.0,0.0,-4.84,0.0,NAS100.s,,
53774891,286106584,2025-10-08 03:52:06+05:30,,1,1,0,286106471,0,0.05,24826.07,0.0,0.0,-1.7,0.0,NAS100.s,,
53774892,286106578,2025-10-08 03:52:06+05:30,,1,1,0,286106448,0,0.05,3980.23,0.0,0.0,-0.2,0.0,XAUUSD.s,,
53774893,286106565,2025-10-08 03:52:06+05:30,,0,1,0,286106277,0,0.05,24828.42,0.0,0.0,1.33,0.0,NAS100.s,,
53774894,286106576,2025-10-08 03:52:06+05:30,,1,1,0,286106379,0,0.05,24826.32,0.0,0.0,-4.47,0.0,NAS100.s,,
53774895,286106569,2025-10-08 03:52:06+05:30,,1,1,0,286106337,0,0.05,47.704,0.0,0.0,-0.55,0.0,XAGUSD.s,,
53774896,286106582,2025-10-08 03:52:06+05:30,,0,1,0,286106462,0,0.05,47.728,0.0,0.0,-2.45,0.0,XAGUSD.s,,
53774897,286106579,2025-10-08 03:52:06+05:30,,0,1,0,286106450,0,0.05,3980.41,0.0,0.0,-1.5,0.0,XAUUSD.s,,
53774898,286106551,2025-10-08 03:52:06+05:30,,1,1,0,286105684,0,0.05,47.704,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53774899,286106558,2025-10-08 03:52:06+05:30,,1,1,0,286106134,0,0.05,24826.32,0.0,0.0,-4.93,0.0,NAS100.s,,
53774900,286106575,2025-10-08 03:52:06+05:30,,1,1,0,286106377,0,0.05,24826.32,0.0,0.0,-4.5,0.0,NAS100.s,,
53774901,286106549,2025-10-08 03:52:06+05:30,,1,1,0,286105122,0,0.05,3980.23,0.0,0.0,-5.5,0.0,XAUUSD.s,,
53774902,286106556,2025-10-08 03:52:06+05:30,,1,1,0,286106127,0,0.05,47.704,0.0,0.0,-0.1,0.0,XAGUSD.s,,
53774903,286106581,2025-10-08 03:52:06+05:30,,1,1,0,286106461,0,0.05,47.704,0.0,0.0,-0.15,0.0,XAGUSD.s,,
53774904,286106560,2025-10-08 03:52:06+05:30,,1,1,0,286106146,0,0.05,24826.32,0.0,0.0,-4.83,0.0,NAS100.s,,
53774905,286106586,2025-10-08 03:52:06+05:30,,0,1,0,286106493,0,0.05,24828.42,0.0,0.0,-0.76,0.0,NAS100.s,,
53774936,286106618,2025-10-08 03:52:31+05:30,,0,0,123456,286106618,3,0.05,3980.33,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53774945,286106627,2025-10-08 03:52:34+05:30,,1,0,123456,286106627,3,0.05,3979.79,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53774948,286106630,2025-10-08 03:52:37+05:30,,1,0,123456,286106630,3,0.05,3979.77,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53774967,286106649,2025-10-08 03:52:40+05:30,,0,0,123456,286106649,3,0.05,47.71,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53774969,286106651,2025-10-08 03:52:42+05:30,,0,0,123456,286106651,3,0.05,47.707,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53774973,286106655,2025-10-08 03:52:44+05:30,,0,0,123456,286106655,3,0.05,47.706,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53774987,286106670,2025-10-08 03:52:47+05:30,,0,0,123456,286106670,3,0.56,24826.97,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53774990,286106672,2025-10-08 03:52:49+05:30,,1,0,123456,286106672,3,0.56,24826.27,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775048,286106731,2025-10-08 03:53:52+05:30,,0,0,123456,286106731,3,0.05,3980.14,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775064,286106747,2025-10-08 03:53:54+05:30,,1,0,123456,286106747,3,0.05,3979.94,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53775065,286106748,2025-10-08 03:53:56+05:30,,1,0,123456,286106748,3,0.05,3980.03,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53775069,286106751,2025-10-08 03:53:59+05:30,,0,0,123456,286106751,3,0.05,47.722,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775075,286106758,2025-10-08 03:54:01+05:30,,0,0,123456,286106758,3,0.05,47.722,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53775078,286106761,2025-10-08 03:54:04+05:30,,0,0,123456,286106761,3,0.05,47.719,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53775080,286106763,2025-10-08 03:54:08+05:30,,0,0,123456,286106763,3,0.55,24826.77,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775088,286106770,2025-10-08 03:54:11+05:30,,1,0,123456,286106770,3,0.55,24825.22,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775148,286106831,2025-10-08 03:55:14+05:30,,0,0,123456,286106831,3,0.05,3980.61,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775158,286106839,2025-10-08 03:55:18+05:30,,0,0,123456,286106839,3,0.05,47.735,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775165,286106846,2025-10-08 03:55:22+05:30,,0,0,123456,286106846,3,0.59,24833.17,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775166,286106847,2025-10-08 03:55:25+05:30,,0,0,123456,286106847,3,0.59,24833.12,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775167,286106848,2025-10-08 03:55:27+05:30,,0,0,123456,286106848,3,0.59,24833.22,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53775210,286106891,2025-10-08 03:56:31+05:30,,0,0,123456,286106891,3,0.05,3981.28,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775211,286106892,2025-10-08 03:56:34+05:30,,0,0,123456,286106892,3,0.05,47.744,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775219,286106900,2025-10-08 03:56:39+05:30,,0,0,123456,286106900,3,0.58,24832.17,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775224,286106905,2025-10-08 03:56:41+05:30,,0,0,123456,286106905,3,0.58,24830.72,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775225,286106906,2025-10-08 03:56:43+05:30,,0,0,123456,286106906,3,0.58,24829.97,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53775346,286107025,2025-10-08 03:57:47+05:30,,0,0,123456,286107025,3,0.05,3981.99,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775351,286107029,2025-10-08 03:57:50+05:30,,0,0,123456,286107029,3,0.05,47.745,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775357,286107035,2025-10-08 03:57:55+05:30,,0,0,123456,286107035,3,0.56,24827.72,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775422,286107101,2025-10-08 03:58:58+05:30,,0,0,123456,286107101,3,0.05,3981.6,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775435,286107115,2025-10-08 03:59:01+05:30,,0,0,123456,286107115,3,0.05,47.754,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775473,286107153,2025-10-08 03:59:05+05:30,,0,0,123456,286107153,3,0.56,24826.92,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775630,286107316,2025-10-08 04:00:08+05:30,,0,0,123456,286107316,3,0.05,3980.18,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775636,286107321,2025-10-08 04:00:11+05:30,,1,0,123456,286107321,3,0.05,3979.98,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53775637,286107322,2025-10-08 04:00:13+05:30,,1,0,123456,286107322,3,0.05,3980.05,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53775643,286107330,2025-10-08 04:00:18+05:30,,0,0,123456,286107330,3,0.05,47.735,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775645,286107332,2025-10-08 04:00:20+05:30,,1,0,123456,286107332,3,0.05,47.711,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53775649,286107336,2025-10-08 04:00:23+05:30,,1,0,123456,286107336,3,0.05,47.716,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53775657,286107343,2025-10-08 04:00:26+05:30,,0,0,123456,286107343,3,0.63,24828.82,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775660,286107347,2025-10-08 04:00:28+05:30,,1,0,123456,286107347,3,0.63,24826.42,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775661,286107348,2025-10-08 04:00:30+05:30,,1,0,123456,286107348,3,0.63,24827.12,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53775786,286107472,2025-10-08 04:01:34+05:30,,0,0,123456,286107472,3,0.05,3981.79,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775793,286107480,2025-10-08 04:01:38+05:30,,0,0,123456,286107480,3,0.05,47.74,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775798,286107485,2025-10-08 04:01:40+05:30,,0,0,123456,286107485,3,0.05,47.74,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53775799,286107486,2025-10-08 04:01:42+05:30,,0,0,123456,286107486,3,0.05,47.735,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53775800,286107487,2025-10-08 04:01:45+05:30,,0,0,123456,286107487,3,0.6,24831.67,0.0,0.0,0.0,0.0,NAS100.s,Scalper,
53775801,286107488,2025-10-08 04:01:47+05:30,,0,0,123456,286107488,3,0.6,24830.77,0.0,0.0,0.0,0.0,NAS100.s,Pivot,
53775802,286107489,2025-10-08 04:01:49+05:30,,0,0,123456,286107489,3,0.6,24830.22,0.0,0.0,0.0,0.0,NAS100.s,FibPivot,
53775837,286107524,2025-10-08 04:02:54+05:30,,0,0,123456,286107524,3,0.05,3981.29,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775839,286107526,2025-10-08 04:02:56+05:30,,0,0,123456,286107526,3,0.05,3981.24,0.0,0.0,0.0,0.0,XAUUSD.s,Pivot,
53775841,286107529,2025-10-08 04:02:58+05:30,,0,0,123456,286107529,3,0.05,3981.35,0.0,0.0,0.0,0.0,XAUUSD.s,FibPivot,
53775848,286107537,2025-10-08 04:03:01+05:30,,0,0,123456,286107537,3,0.05,47.74,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
53775851,286107539,2025-10-08 04:03:03+05:30,,1,0,123456,286107539,3,0.05,47.709,0.0,0.0,0.0,0.0,XAGUSD.s,Pivot,
53775852,286107540,2025-10-08 04:03:06+05:30,,1,0,123456,286107540,3,0.05,47.709,0.0,0.0,0.0,0.0,XAGUSD.s,FibPivot,
53775893,286107587,2025-10-08 04:04:16+05:30,,1,1,0,286106651,0,0.05,47.708,0.0,0.0,0.05,0.0,XAGUSD.s,,
53775894,286107596,2025-10-08 04:04:16+05:30,,1,1,0,286106761,0,0.05,47.708,0.0,0.0,-0.55,0.0,XAGUSD.s,,
53775895,286107630,2025-10-08 04:04:16+05:30,,1,1,0,286107489,0,0.6,24834.12,0.0,0.0,23.4,0.0,NAS100.s,,
53775896,286107586,2025-10-08 04:04:16+05:30,,1,1,0,286106649,0,0.05,47.708,0.0,0.0,-0.1,0.0,XAGUSD.s,,
53775897,286107633,2025-10-08 04:04:16+05:30,,1,1,0,286107529,0,0.05,3981.96,0.0,0.0,3.05,0.0,XAUUSD.s,,
53775898,286107605,2025-10-08 04:04:16+05:30,,1,1,0,286106892,0,0.05,47.708,0.0,0.0,-1.8,0.0,XAGUSD.s,,
53775899,286107585,2025-10-08 04:04:16+05:30,,0,1,0,286106630,0,0.05,3982.14,0.0,0.0,-11.85,0.0,XAUUSD.s,,
53775900,286107620,2025-10-08 04:04:16+05:30,,0,1,0,286107336,0,0.05,47.741,0.0,0.0,-1.25,0.0,XAGUSD.s,,
53775901,286107590,2025-10-08 04:04:16+05:30,,0,1,0,286106672,0,0.56,24836.22,0.0,0.0,-55.72,0.0,NAS100.s,,
53775902,286107584,2025-10-08 04:04:16+05:30,,0,1,0,286106627,0,0.05,3982.14,0.0,0.0,-11.75,0.0,XAUUSD.s,,
53775903,286107616,2025-10-08 04:04:16+05:30,,0,1,0,286107321,0,0.05,3982.14,0.0,0.0,-10.8,0.0,XAUUSD.s,,
53775904,286107588,2025-10-08 04:04:16+05:30,,1,1,0,286106655,0,0.05,47.708,0.0,0.0,0.1,0.0,XAGUSD.s,,
53775905,286107597,2025-10-08 04:04:16+05:30,,1,1,0,286106763,0,0.55,24834.12,0.0,0.0,40.43,0.0,NAS100.s,,
53775906,286107632,2025-10-08 04:04:16+05:30,,1,1,0,286107526,0,0.05,3981.96,0.0,0.0,3.6,0.0,XAUUSD.s,,
53775907,286107595,2025-10-08 04:04:16+05:30,,1,1,0,286106758,0,0.05,47.708,0.0,0.0,-0.7,0.0,XAGUSD.s,,
53775908,286107598,2025-10-08 04:04:16+05:30,,0,1,0,286106770,0,0.55,24836.22,0.0,0.0,-60.5,0.0,NAS100.s,,
53775909,286107610,2025-10-08 04:04:16+05:30,,1,1,0,286107029,0,0.05,47.708,0.0,0.0,-1.85,0.0,XAGUSD.s,,
53775910,286107599,2025-10-08 04:04:16+05:30,,1,1,0,286106831,0,0.05,3981.96,0.0,0.0,6.75,0.0,XAUUSD.s,,
53775911,286107625,2025-10-08 04:04:16+05:30,,1,1,0,286107480,0,0.05,47.708,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53775912,286107593,2025-10-08 04:04:16+05:30,,0,1,0,286106748,0,0.05,3982.14,0.0,0.0,-10.55,0.0,XAUUSD.s,,
53775913,286107617,2025-10-08 04:04:16+05:30,,0,1,0,286107322,0,0.05,3982.14,0.0,0.0,-10.45,0.0,XAUUSD.s,,
53775914,286107611,2025-10-08 04:04:16+05:30,,1,1,0,286107035,0,0.56,24834.12,0.0,0.0,35.84,0.0,NAS100.s,,
53775915,286107583,2025-10-08 04:04:16+05:30,,1,1,0,286106618,0,0.05,3981.96,0.0,0.0,8.15,0.0,XAUUSD.s,,
53775916,286107602,2025-10-08 04:04:16+05:30,,1,1,0,286106847,0,0.59,24834.12,0.0,0.0,5.9,0.0,NAS100.s,,
53775917,286107623,2025-10-08 04:04:16+05:30,,0,1,0,286107348,0,0.63,24836.22,0.0,0.0,-57.33,0.0,NAS100.s,,
53775918,286107624,2025-10-08 04:04:16+05:30,,1,1,0,286107472,0,0.05,3981.96,0.0,0.0,0.85,0.0,XAUUSD.s,,
53775919,286107613,2025-10-08 04:04:16+05:30,,1,1,0,286107115,0,0.05,47.708,0.0,0.0,-2.3,0.0,XAGUSD.s,,
53775920,286107614,2025-10-08 04:04:16+05:30,,1,1,0,286107153,0,0.56,24834.12,0.0,0.0,40.32,0.0,NAS100.s,,
53775921,286107629,2025-10-08 04:04:16+05:30,,1,1,0,286107488,0,0.6,24834.12,0.0,0.0,20.1,0.0,NAS100.s,,
53775922,286107626,2025-10-08 04:04:17+05:30,,1,1,0,286107485,0,0.05,47.708,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53775923,286107636,2025-10-08 04:04:17+05:30,,0,1,0,286107540,0,0.05,47.741,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53775924,286107606,2025-10-08 04:04:17+05:30,,1,1,0,286106900,0,0.58,24834.12,0.0,0.0,11.31,0.0,NAS100.s,,
53775925,286107592,2025-10-08 04:04:17+05:30,,0,1,0,286106747,0,0.05,3982.14,0.0,0.0,-11.0,0.0,XAUUSD.s,,
53775926,286107600,2025-10-08 04:04:17+05:30,,1,1,0,286106839,0,0.05,47.708,0.0,0.0,-1.35,0.0,XAGUSD.s,,
53775927,286107591,2025-10-08 04:04:17+05:30,,1,1,0,286106731,0,0.05,3981.96,0.0,0.0,9.1,0.0,XAUUSD.s,,
53775928,286107603,2025-10-08 04:04:17+05:30,,1,1,0,286106848,0,0.59,24834.12,0.0,0.0,5.31,0.0,NAS100.s,,
53775929,286107594,2025-10-08 04:04:17+05:30,,1,1,0,286106751,0,0.05,47.708,0.0,0.0,-0.7,0.0,XAGUSD.s,,
53775930,286107618,2025-10-08 04:04:17+05:30,,1,1,0,286107330,0,0.05,47.708,0.0,0.0,-1.35,0.0,XAGUSD.s,,
53775931,286107631,2025-10-08 04:04:17+05:30,,1,1,0,286107524,0,0.05,3981.96,0.0,0.0,3.35,0.0,XAUUSD.s,,
53775932,286107615,2025-10-08 04:04:17+05:30,,1,1,0,286107316,0,0.05,3981.96,0.0,0.0,8.9,0.0,XAUUSD.s,,
53775933,286107619,2025-10-08 04:04:17+05:30,,0,1,0,286107332,0,0.05,47.741,0.0,0.0,-1.5,0.0,XAGUSD.s,,
53775934,286107601,2025-10-08 04:04:17+05:30,,1,1,0,286106846,0,0.59,24834.12,0.0,0.0,5.61,0.0,NAS100.s,,
53775935,286107608,2025-10-08 04:04:17+05:30,,1,1,0,286106906,0,0.58,24834.12,0.0,0.0,24.07,0.0,NAS100.s,,
53775936,286107604,2025-10-08 04:04:17+05:30,,1,1,0,286106891,0,0.05,3981.96,0.0,0.0,3.4,0.0,XAUUSD.s,,
53775937,286107589,2025-10-08 04:04:17+05:30,,1,1,0,286106670,0,0.56,24834.12,0.0,0.0,40.04,0.0,NAS100.s,,
53775938,286107635,2025-10-08 04:04:17+05:30,,0,1,0,286107539,0,0.05,47.741,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53775939,286107609,2025-10-08 04:04:17+05:30,,1,1,0,286107025,0,0.05,3981.96,0.0,0.0,-0.15,0.0,XAUUSD.s,,
53775940,286107622,2025-10-08 04:04:17+05:30,,0,1,0,286107347,0,0.63,24836.22,0.0,0.0,-61.74,0.0,NAS100.s,,
53775941,286107628,2025-10-08 04:04:17+05:30,,1,1,0,286107487,0,0.6,24834.12,0.0,0.0,14.7,0.0,NAS100.s,,
53775942,286107612,2025-10-08 04:04:17+05:30,,1,1,0,286107101,0,0.05,3981.96,0.0,0.0,1.8,0.0,XAUUSD.s,,
53775943,286107627,2025-10-08 04:04:17+05:30,,1,1,0,286107486,0,0.05,47.708,0.0,0.0,-1.35,0.0,XAGUSD.s,,
53775944,286107607,2025-10-08 04:04:17+05:30,,1,1,0,286106905,0,0.58,24834.12,0.0,0.0,19.72,0.0,NAS100.s,,
53775945,286107621,2025-10-08 04:04:17+05:30,,1,1,0,286107343,0,0.63,24834.12,0.0,0.0,33.39,0.0,NAS100.s,,
53775946,286107634,2025-10-08 04:04:17+05:30,,1,1,0,286107537,0,0.05,47.708,0.0,0.0,-1.6,0.0,XAGUSD.s,,
53775995,286107684,2025-10-08 04:04:43+05:30,,0,0,123456,286107684,3,0.05,3982.05,0.0,0.0,0.0,0.0,XAUUSD.s,Scalper,
53775997,286107687,2025-10-08 04:04:45+05:30,,0,0,123456,286107687,3,0.05,47.738,0.0,0.0,0.0,0.0,XAGUSD.s,Scalper,
