ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
286244472,2025-10-08 18:04:48+05:30,,2025-10-08 18:04:48+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286244472,0,3,0.48,0.0,0.0,24869.88,24919.36,24886.37,0.0,NAS100.s,Scalper,
286246534,2025-10-08 18:10:57+05:30,,2025-10-08 18:10:57+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286246534,0,3,0.05,0.0,0.0,4041.48,4027.33,4037.03,0.0,XAUUSD.s,Pivot,
286246541,2025-10-08 18:10:59+05:30,,2025-10-08 18:10:59+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286246541,0,3,0.05,0.0,0.0,4041.89,4027.74,4037.29,0.0,XAUUSD.s,FibPivot,
286246946,2025-10-08 18:12:02+05:30,,2025-10-08 18:12:02+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286246946,0,3,0.5,0.0,0.0,24903.12,24855.26,24887.17,0.0,NAS100.s,Pivot,
286246959,2025-10-08 18:12:04+05:30,,2025-10-08 18:12:04+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286246959,0,3,0.5,0.0,0.0,24902.12,24854.26,24886.77,0.0,NAS100.s,FibPivot,
286248285,2025-10-08 18:16:03+05:30,,2025-10-08 18:16:03+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286246534,0,4,0.05,0.0,4041.48,0.0,0.0,4041.48,0.0,XAUUSD.s,[sl 4041.48],
286248307,2025-10-08 18:16:03+05:30,,2025-10-08 18:16:03+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286246541,0,4,0.05,0.0,4041.89,0.0,0.0,4041.89,0.0,XAUUSD.s,[sl 4041.89],
286249483,2025-10-08 18:17:14+05:30,,2025-10-08 18:17:14+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286244438,0,3,0.05,0.0,0.0,0.0,0.0,4043.92,0.0,XAUUSD.s,Close Position,
286249500,2025-10-08 18:17:16+05:30,,2025-10-08 18:17:16+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286244445,0,3,0.05,0.0,0.0,0.0,0.0,4044.27,0.0,XAUUSD.s,Close Position,
286249764,2025-10-08 18:18:19+05:30,,2025-10-08 18:18:19+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286249764,0,3,0.05,0.0,0.0,4039.23,4055.01,4044.49,0.0,XAUUSD.s,Scalper,
286250367,2025-10-08 18:20:26+05:30,,2025-10-08 18:20:26+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286250367,0,3,0.05,0.0,0.0,49.012,48.769,48.931,0.0,XAGUSD.s,Pivot,
286250372,2025-10-08 18:20:27+05:30,,2025-10-08 18:20:28+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286250372,0,3,0.05,0.0,0.0,49.015,48.772,48.933,0.0,XAGUSD.s,FibPivot,
286254317,2025-10-08 18:33:38+05:30,,2025-10-08 18:33:39+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286254317,0,3,0.05,0.0,0.0,4052.58,4036.56,4047.24,0.0,XAUUSD.s,Pivot,
286254322,2025-10-08 18:33:41+05:30,,2025-10-08 18:33:41+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286254322,0,3,0.05,0.0,0.0,4052.78,4036.76,4047.44,0.0,XAUUSD.s,FibPivot,
286254373,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,0,286244454,0,0,0.05,0.0,0.0,0.0,0.0,48.954,0.0,XAGUSD.s,,
286254374,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,0,286244472,0,0,0.48,0.0,0.0,0.0,0.0,24888.17,0.0,NAS100.s,,
286254375,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,0,286246946,0,0,0.5,0.0,0.0,0.0,0.0,24890.37,0.0,NAS100.s,,
286254376,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,0,286246959,0,0,0.5,0.0,0.0,0.0,0.0,24890.37,0.0,NAS100.s,,
286254377,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,0,286249764,0,0,0.05,0.0,0.0,0.0,0.0,4048.13,0.0,XAUUSD.s,,
286254378,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286250367,0,0,0.05,0.0,0.0,0.0,0.0,48.992,0.0,XAGUSD.s,,
286254379,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286250372,0,0,0.05,0.0,0.0,0.0,0.0,48.992,0.0,XAGUSD.s,,
286254380,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286254317,0,0,0.05,0.0,0.0,0.0,0.0,4048.31,0.0,XAUUSD.s,,
286254381,2025-10-08 18:34:05+05:30,,2025-10-08 18:34:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286254322,0,0,0.05,0.0,0.0,0.0,0.0,4048.31,0.0,XAUUSD.s,,
286255272,2025-10-08 18:37:43+05:30,,2025-10-08 18:37:43+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286255272,0,3,0.05,0.0,0.0,4040.15,4056.61,4045.62,0.0,XAUUSD.s,Scalper,
286255281,2025-10-08 18:37:45+05:30,,2025-10-08 18:37:45+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286255281,0,3,0.05,0.0,0.0,48.878,49.117,48.958,0.0,XAGUSD.s,Scalper,
286255287,2025-10-08 18:37:47+05:30,,2025-10-08 18:37:47+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286255287,0,3,0.05,0.0,0.0,49.007,48.766,48.925,0.0,XAGUSD.s,Pivot,
286255292,2025-10-08 18:37:49+05:30,,2025-10-08 18:37:49+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286255292,0,3,0.05,0.0,0.0,49.007,48.766,48.925,0.0,XAGUSD.s,FibPivot,
286255294,2025-10-08 18:37:51+05:30,,2025-10-08 18:37:51+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286255294,0,3,0.61,0.0,0.0,24873.96,24913.0,24886.97,0.0,NAS100.s,Scalper,
286255526,2025-10-08 18:38:53+05:30,,2025-10-08 18:38:53+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286255526,0,3,0.05,0.0,0.0,4052.25,4035.76,4046.85,0.0,XAUUSD.s,Pivot,
286256049,2025-10-08 18:41:06+05:30,,2025-10-08 18:41:07+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286255294,0,4,0.61,0.0,24873.96,0.0,0.0,24873.96,0.0,NAS100.s,[sl 24873.96],
286256174,2025-10-08 18:41:59+05:30,,2025-10-08 18:41:59+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286256174,0,3,0.51,0.0,0.0,24847.67,24893.71,24863.02,0.0,NAS100.s,MeanReversion,
286259544,2025-10-08 18:52:22+05:30,,2025-10-08 18:52:22+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286259544,0,3,0.55,0.0,0.0,24891.86,24849.08,24877.52,0.0,NAS100.s,Pivot,
286259549,2025-10-08 18:52:24+05:30,,2025-10-08 18:52:24+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286259549,0,3,0.55,0.0,0.0,24892.36,24849.58,24878.1,0.0,NAS100.s,FibPivot,
286260668,2025-10-08 18:57:09+05:30,,2025-10-08 18:57:10+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286255272,0,4,0.05,0.0,4042.14,0.0,0.0,4042.14,0.0,XAUUSD.s,[sl 4042.14],
286260708,2025-10-08 18:57:11+05:30,,2025-10-08 18:57:11+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286255281,0,4,0.05,0.0,48.878,0.0,0.0,48.878,0.0,XAGUSD.s,[sl 48.878],
286261037,2025-10-08 18:57:35+05:30,,2025-10-08 18:57:36+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286261037,0,3,0.05,0.0,0.0,4035.32,4050.82,4040.48,0.0,XAUUSD.s,Scalper,
286261055,2025-10-08 18:57:38+05:30,,2025-10-08 18:57:38+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286261055,0,3,0.05,0.0,0.0,48.795,49.023,48.87,0.0,XAGUSD.s,Scalper,
286261783,2025-10-08 18:59:20+05:30,,2025-10-08 18:59:21+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286261055,0,4,0.05,0.0,48.795,0.0,0.0,48.795,0.0,XAGUSD.s,[sl 48.795],
286263359,2025-10-08 19:03:00+05:30,,2025-10-08 19:03:01+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286263359,0,3,0.05,0.0,0.0,48.762,49.042,48.855,0.0,XAGUSD.s,Scalper,
286264131,2025-10-08 19:05:12+05:30,,2025-10-08 19:05:12+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286255526,0,3,0.05,0.0,0.0,0.0,0.0,4035.71,0.0,XAUUSD.s,Close Position,
286264148,2025-10-08 19:05:14+05:30,,2025-10-08 19:05:14+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286261037,0,4,0.05,0.0,4035.32,0.0,0.0,4035.32,0.0,XAUUSD.s,[sl 4035.32],
286264887,2025-10-08 19:06:19+05:30,,2025-10-08 19:06:19+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286264887,0,3,0.05,0.0,0.0,4030.5,4046.43,4036.04,0.0,XAUUSD.s,Scalper,
286264905,2025-10-08 19:06:21+05:30,,2025-10-08 19:06:21+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286264905,0,3,0.05,0.0,0.0,4040.88,4024.95,4035.48,0.0,XAUUSD.s,Pivot,
286265434,2025-10-08 19:08:31+05:30,,2025-10-08 19:08:31+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286259544,0,4,0.55,0.0,24891.86,0.0,0.0,24891.86,0.0,NAS100.s,[sl 24891.86],
286265436,2025-10-08 19:08:31+05:30,,2025-10-08 19:08:31+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286259549,0,4,0.55,0.0,24892.36,0.0,0.0,24892.36,0.0,NAS100.s,[sl 24892.36],
286266517,2025-10-08 19:11:42+05:30,,2025-10-08 19:11:42+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286266517,0,3,0.57,0.0,0.0,24900.82,24859.88,24887.17,0.0,NAS100.s,Pivot,
286266747,2025-10-08 19:11:44+05:30,,2025-10-08 19:11:44+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286266747,0,3,0.57,0.0,0.0,24900.5,24859.56,24886.85,0.0,NAS100.s,FibPivot,
286267062,2025-10-08 19:12:21+05:30,,2025-10-08 19:12:21+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286255287,0,4,0.05,0.0,48.887,0.0,0.0,48.887,0.0,XAGUSD.s,[sl 48.887],
286267072,2025-10-08 19:12:22+05:30,,2025-10-08 19:12:22+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286255292,0,4,0.05,0.0,48.894,0.0,0.0,48.894,0.0,XAGUSD.s,[sl 48.894],
286270382,2025-10-08 19:28:39+05:30,,2025-10-08 19:28:40+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286270382,0,3,0.05,0.0,0.0,49.034,48.73,48.933,0.0,XAGUSD.s,Pivot,
286270392,2025-10-08 19:28:41+05:30,,2025-10-08 19:28:41+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286270392,0,3,0.05,0.0,0.0,49.034,48.73,48.933,0.0,XAGUSD.s,FibPivot,
286271058,2025-10-08 19:31:53+05:30,,2025-10-08 19:31:54+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286266747,0,4,0.57,0.0,24900.5,0.0,0.0,24900.5,0.0,NAS100.s,[sl 24900.50],
286271078,2025-10-08 19:31:59+05:30,,2025-10-08 19:31:59+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286266517,0,4,0.57,0.0,24900.82,0.0,0.0,24900.82,0.0,NAS100.s,[sl 24900.82],
286271278,2025-10-08 19:33:03+05:30,,2025-10-08 19:33:03+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286271278,0,3,0.73,0.0,0.0,24905.61,24874.45,24895.27,0.0,NAS100.s,Pivot,
286271310,2025-10-08 19:33:05+05:30,,2025-10-08 19:33:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286271310,0,3,0.73,0.0,0.0,24905.11,24873.95,24894.72,0.0,NAS100.s,FibPivot,
286274240,2025-10-08 19:44:50+05:30,,2025-10-08 19:44:50+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286256174,0,4,0.51,0.0,24891.23,0.0,0.0,24891.23,0.0,NAS100.s,[sl 24891.23],
286274520,2025-10-08 19:45:45+05:30,,2025-10-08 19:45:45+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286274520,0,3,0.81,0.0,0.0,24880.74,24909.18,24890.22,0.0,NAS100.s,Scalper,
286274872,2025-10-08 19:47:43+05:30,,2025-10-08 19:47:43+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286274520,0,4,0.81,0.0,24880.74,0.0,0.0,24880.74,0.0,NAS100.s,[sl 24880.74],
286274915,2025-10-08 19:47:51+05:30,,2025-10-08 19:47:51+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286274915,0,3,0.71,0.0,0.0,24870.78,24903.01,24881.57,0.0,NAS100.s,Scalper,
286275494,2025-10-08 19:50:53+05:30,,2025-10-08 19:50:53+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286274915,0,4,0.71,0.0,24870.78,0.0,0.0,24870.78,0.0,NAS100.s,[sl 24870.78],
286275527,2025-10-08 19:51:04+05:30,,2025-10-08 19:51:04+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286275527,0,3,0.68,0.0,0.0,24863.69,24896.93,24875.02,0.0,NAS100.s,MeanReversion,
286277462,2025-10-08 19:57:16+05:30,,2025-10-08 19:57:16+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286275527,0,4,0.68,0.0,24866.39,0.0,0.0,24866.39,0.0,NAS100.s,[sl 24866.39],
286277466,2025-10-08 19:57:27+05:30,,2025-10-08 19:57:27+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286277466,0,3,0.65,0.0,0.0,24858.02,24892.37,24869.27,0.0,NAS100.s,MeanReversion,
286277845,2025-10-08 19:59:54+05:30,,2025-10-08 19:59:54+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286277466,0,4,0.65,0.0,24858.02,0.0,0.0,24858.02,0.0,NAS100.s,[sl 24858.02],
286278000,2025-10-08 20:00:46+05:30,,2025-10-08 20:00:46+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286278000,0,3,0.56,0.0,0.0,24851.46,24890.95,24864.55,0.0,NAS100.s,MeanReversion,
286278293,2025-10-08 20:02:38+05:30,,2025-10-08 20:02:39+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286263359,0,4,0.05,0.0,48.861,0.0,0.0,48.861,0.0,XAGUSD.s,[sl 48.861],
286278316,2025-10-08 20:02:54+05:30,,2025-10-08 20:02:54+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286278316,0,3,0.05,0.0,0.0,48.789,49.078,48.879,0.0,XAGUSD.s,Scalper,
286278342,2025-10-08 20:02:54+05:30,,2025-10-08 20:02:54+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286264887,0,4,0.05,0.0,4032.8,0.0,0.0,4032.8,0.0,XAUUSD.s,[sl 4032.80],
286278713,2025-10-08 20:05:08+05:30,,2025-10-08 20:05:09+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286271310,0,4,0.73,0.0,24875.64,0.0,0.0,24875.64,0.0,NAS100.s,[sl 24875.64],
286278717,2025-10-08 20:05:09+05:30,,2025-10-08 20:05:10+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286271278,0,4,0.73,0.0,24875.96,0.0,0.0,24875.96,0.0,NAS100.s,[sl 24875.96],
286278833,2025-10-08 20:06:06+05:30,,2025-10-08 20:06:07+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286278833,0,3,0.05,0.0,0.0,4029.83,4040.99,4033.55,0.0,XAUUSD.s,Pivot,
286278835,2025-10-08 20:06:08+05:30,,2025-10-08 20:06:08+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286278835,0,3,0.05,0.0,0.0,4029.95,4041.11,4033.65,0.0,XAUUSD.s,FibPivot,
286279157,2025-10-08 20:08:55+05:30,,2025-10-08 20:08:55+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286270382,0,4,0.05,0.0,48.928,0.0,0.0,48.928,0.0,XAGUSD.s,[sl 48.928],
286279158,2025-10-08 20:08:55+05:30,,2025-10-08 20:08:55+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286270392,0,4,0.05,0.0,48.928,0.0,0.0,48.928,0.0,XAGUSD.s,[sl 48.928],
286279475,2025-10-08 20:10:17+05:30,,2025-10-08 20:10:17+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286279475,0,3,0.52,0.0,0.0,24887.78,24843.5,24873.02,0.0,NAS100.s,Pivot,
286279512,2025-10-08 20:10:19+05:30,,2025-10-08 20:10:19+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286279512,0,3,0.52,0.0,0.0,24887.86,24843.58,24873.1,0.0,NAS100.s,FibPivot,
286279572,2025-10-08 20:10:31+05:30,,2025-10-08 20:10:31+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286264905,0,4,0.05,0.0,4036.35,0.0,0.0,4036.35,0.0,XAUUSD.s,[sl 4036.35],
286280603,2025-10-08 20:17:04+05:30,,2025-10-08 20:17:04+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286279475,0,4,0.52,0.0,24887.78,0.0,0.0,24887.78,0.0,NAS100.s,[sl 24887.78],
286280604,2025-10-08 20:17:04+05:30,,2025-10-08 20:17:04+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286279512,0,4,0.52,0.0,24887.86,0.0,0.0,24887.86,0.0,NAS100.s,[sl 24887.86],
286280972,2025-10-08 20:19:36+05:30,,2025-10-08 20:19:36+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286280972,0,3,0.05,0.0,0.0,4038.88,4025.53,4034.42,0.0,XAUUSD.s,Pivot,
286280983,2025-10-08 20:19:37+05:30,,2025-10-08 20:19:38+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286280983,0,3,0.05,0.0,0.0,4039.24,4025.89,4034.99,0.0,XAUUSD.s,FibPivot,
286280988,2025-10-08 20:19:40+05:30,,2025-10-08 20:19:40+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286280988,0,3,0.05,0.0,0.0,49.07,48.71,48.95,0.0,XAGUSD.s,Pivot,
286280990,2025-10-08 20:19:41+05:30,,2025-10-08 20:19:41+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286280990,0,3,0.05,0.0,0.0,49.07,48.71,48.95,0.0,XAGUSD.s,FibPivot,
286282568,2025-10-08 20:30:06+05:30,,2025-10-08 20:30:06+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286282568,0,3,0.47,0.0,0.0,24901.74,24853.47,24885.65,0.0,NAS100.s,Pivot,
286283230,2025-10-08 20:32:13+05:30,,2025-10-08 20:32:13+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286280972,0,4,0.05,0.0,4038.88,0.0,0.0,4038.88,0.0,XAUUSD.s,[sl 4038.88],
286283231,2025-10-08 20:32:13+05:30,,2025-10-08 20:32:13+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286280983,0,4,0.05,0.0,4038.9,0.0,0.0,4038.9,0.0,XAUUSD.s,[sl 4038.90],
286284496,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,0,286278000,0,0,0.56,0.0,0.0,0.0,0.0,24876.42,0.0,NAS100.s,,
286284497,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,0,286278316,0,0,0.05,0.0,0.0,0.0,0.0,49.011,0.0,XAGUSD.s,,
286284498,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,0,286278833,0,0,0.05,0.0,0.0,0.0,0.0,4042.52,0.0,XAUUSD.s,,
286284499,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,0,286278835,0,0,0.05,0.0,0.0,0.0,0.0,4042.52,0.0,XAUUSD.s,,
286284500,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286280988,0,0,0.05,0.0,0.0,0.0,0.0,49.042,0.0,XAGUSD.s,,
286284501,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,0,286280990,0,0,0.05,0.0,0.0,0.0,0.0,49.042,0.0,XAGUSD.s,,
286284502,2025-10-08 20:34:58+05:30,,2025-10-08 20:34:58+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,0,286282568,0,0,0.47,0.0,0.0,0.0,0.0,24878.62,0.0,NAS100.s,,
286284719,2025-10-08 20:35:18+05:30,,2025-10-08 20:35:18+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284719,0,3,0.05,0.0,0.0,4038.1,4050.89,4042.36,0.0,XAUUSD.s,Scalper,
286284731,2025-10-08 20:35:19+05:30,,2025-10-08 20:35:20+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284731,0,3,0.05,0.0,0.0,4037.64,4050.43,4041.92,0.0,XAUUSD.s,Pivot,
286284744,2025-10-08 20:35:21+05:30,,2025-10-08 20:35:21+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284744,0,3,0.05,0.0,0.0,4037.66,4050.45,4042.04,0.0,XAUUSD.s,FibPivot,
286284755,2025-10-08 20:35:23+05:30,,2025-10-08 20:35:23+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284755,0,3,0.05,0.0,0.0,48.931,49.238,49.033,0.0,XAGUSD.s,Scalper,
286284764,2025-10-08 20:35:25+05:30,,2025-10-08 20:35:25+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284764,0,3,0.05,0.0,0.0,48.93,49.237,49.033,0.0,XAGUSD.s,Pivot,
286284792,2025-10-08 20:35:27+05:30,,2025-10-08 20:35:27+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,123456,286284792,0,3,0.05,0.0,0.0,48.926,49.233,49.028,0.0,XAGUSD.s,FibPivot,
286284805,2025-10-08 20:35:29+05:30,,2025-10-08 20:35:29+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,1,4,123456,286284805,0,3,0.49,0.0,0.0,24859.05,24905.91,24874.67,0.0,NAS100.s,Scalper,
286287012,2025-10-08 20:40:42+05:30,,2025-10-08 20:40:42+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,123456,286287012,0,3,0.46,0.0,0.0,24877.73,24827.83,24861.1,0.0,NAS100.s,Pivot,
286287487,2025-10-08 20:41:44+05:30,,2025-10-08 20:41:45+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,123456,286287487,0,3,0.05,0.0,0.0,4049.04,4034.43,4044.18,0.0,XAUUSD.s,Pivot,
